0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-15.464924215917028,-13.04605423219953,-14.940991313484382,-12.616427896729444,-15.520823425654456,-15.41351144786561,-11.189565845748998,-10.29465773064814,-13.722090538145176
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-13.826294271292518,-16.6277366003028,-15.946730644362054,-12.577621923427564,-15.962586212085307,-15.945060981724577,-15.904582418516645,-15.097778807826018,-15.156018558679184
-14.459272186971956,-15.931308083983621,-14.714759928513356,-15.949709735819779,-16.642503462965767,-15.07125283219235,-14.975861144441028,-15.243810287550268,-14.692133737719375
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-15.796112229990309,-15.114080177898927,-15.752110306739366,-15.587856035269999,-15.72016997043801,-15.09610413299039,-15.94707060181994,-15.741182395303543,-15.766314520214182
-15.729671041533862,-16.631260755041826,-16.27818498637025,-15.613636220370202,-15.932335853092884,-16.079514668668573,-15.802631735072817,-15.498905243363799,-13.995232003791847
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-15.410806985227394,-15.806393815760318,-15.792256478789751,-15.6376471357096,-15.264578092588076,-15.97143418231087,-15.397451069182363,-15.632212672071653,-15.114878490213608
