0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5.076001793324279,-4.908610768767,-5.202738001931334,-5.902407431118545,-6.09530123980699,-12.261981061443695,-8.896440848903362,-6.3891923965071555,-12.428222783075242
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-14.14805026788724,-11.79662495808349,-12.863110789900329,-13.650525952524925,-12.700086606936758,-12.830449996070739,-12.656943530023389,-12.991467225768867,-13.507262174118086
-13.392793900062276,-13.261704680452118,-11.554089100207573,-13.26788681777629,-14.411889051670505,-13.009139744920557,-11.765027309702027,-12.449340737862515,-14.23381721469743
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-12.97193275152161,-13.522504348371022,-13.288271150632605,-14.01428184824225,-13.362925071110697,-13.455883078655168,-14.22346194917435,-13.657060432181833,-13.440172783888105
-13.816100384653929,-13.115281303155074,-13.275698090039793,-13.687430937045722,-14.120224625585701,-13.172846062393345,-14.016270677155605,-13.070016895112465,-13.884605087040946
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-14.522814496861214,-14.334832121383222,-14.529170605603687,-14.64377032067833,-14.644739182850852,-14.93136617526555,-14.095998516109704,-14.570029961676829,-14.809389865747494
